"id","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
754,110.62,39.7,-0.84,60.9,12.08,5.91,16.89,61,7.47,16.34,-3.34,"a4",16.51,"D",17.89,19.91,33.73,"B",44.7
755,14.03,39.7,1.28,59.5,14,9.67,16.82,65,8.91,24.82,6,"a2",29.93,"G",17.89,19.86,33.81,"C",44.72
756,212.77,39.97,-0.64,61.2,28.45,5.47,16.89,55,6.51,44.01,1.2,"a5",17.41,"E",17.83,19.79,33.83,"B",44.93
757,14.53,39.9,-0.73,62.8,13.09,7.98,16.79,60,9.4,23.31,0,"a4",21.86,"G",17.8,19.79,33.8,"B",45.07
758,333.33,40.13,-0.59,61.9,22.15,5.32,16.82,59,6.85,32.39,-1.8,"a3",23.61,"F",17.79,19.75,33.83,"C",45.31
759,81.6,40.26,-0.93,60.1,19.97,6.97,16.89,56,7.87,33.01,-0.27,"a5",19.5,"I",17.79,19.7,33.9,"B",45.4
760,42.55,40.36,-1,60.3,10.41,7.21,16.79,58,7.77,17.16,-2.56,"a4",25.5,"F",17.79,19.7,33.86,"C",45.58
761,22.97,40.5,-0.74,64.1,5.9,8.25,16.79,61,8.9,5.77,-3.72,"a2",27.17,"D",17.75,19.7,33.9,"C",45.5
762,112.3,40.7,-0.76,60.4,18.06,6.41,16.86,57,6.7,29.52,-0.88,"a5",16.77,"E",17.73,19.7,33.9,"B",45.5
763,396.04,40.9,-0.54,61.7,23.23,5.57,16.79,59,6.45,33.09,-1.42,"a4",15.87,"H",17.72,19.64,33.9,"B",45.32
764,70.6,41.06,-0.91,61,10.31,6.21,16.79,57,8.39,14.61,-2.59,"a5",18.35,"D",17.7,19.6,33.93,"B",45.2
765,320.51,41.09,-0.51,63.1,19.83,5.54,16.79,55,6.29,26.97,-1.04,"a5",14.87,"G",17.7,19.59,33.94,"B",45.2
766,30,41.2,-1,63.4,15.99,6.89,16.79,60,8.2,27.67,-3.68,"a2",19.82,"E",17.7,19.55,33.99,"B",45.02
767,350.26,41.26,-0.52,62.1,19.35,4.79,16.79,58,6.57,22.11,-2.14,"a3",20.9,"D",17.65,19.56,33.94,"C",45.05
768,27.41,41.29,-0.93,59.8,45.97,8.09,16.79,57,8.82,66.54,3.92,"a5",32.1,"H",17.63,19.5,33.9,"C",45.09
769,47.19,41.36,-1,63.8,14.49,7.37,16.79,53,6.31,24.86,-3.4,"a2",22.02,"F",17.6,19.5,33.83,"C",45.09
770,24.64,41.4,-0.55,62.6,12.26,9.11,16.79,60,8.03,21.59,4.4,"a4",26.92,"H",17.6,19.5,33.9,"C",45.06
771,44.05,41.47,-0.99,62.3,NA,NA,NA,60,7.98,21.06,-2.83,"a3",18.64,"G",NA,19.49,33.9,"B",45.01
772,33.72,41.5,-0.94,62.2,9.4,7.43,16.79,55.4,8.97,15.4,-1.39,"a5",28.91,"H",17.6,19.39,33.9,"C",44.9
773,122.7,41.59,-0.8,62.4,16.26,5.59,16.79,57.6,6.27,26.08,-1.47,"a4",21.76,"E",17.54,19.39,33.9,"C",44.86
774,247.52,41.7,-0.54,61,48.15,5.04,16.79,55,6.35,68.69,3.52,"a5",18.34,"E",17.5,19.31,33.9,"B",44.82
775,161.94,41.59,-0.66,60.2,14.11,5.85,16.79,59,6.74,18.57,-3.21,"a4",28.58,"G",17.47,19.29,33.87,"D",44.91
776,330.58,41.22,-0.51,63.8,19.19,5.62,16.76,55,6.38,23.72,-4.84,"a2",14.39,"G",17.41,19.2,33.84,"B",44.48
777,52.67,40.72,-0.98,62,15.61,7.98,16.7,55,7.94,26.62,1.19,"a5",35.01,"E",17.39,19.13,33.83,"D",44.16
778,27.43,40.46,-1,59.5,NA,NA,NA,60,8.07,36,-1.14,"a3",20.23,"E",NA,19.1,33.88,"B",44.01
779,23.55,40.26,-1,61.8,7.98,7.73,16.7,55,7.84,12.75,-1.04,"a5",17.37,"G",17.39,19.08,33.89,"B",43.8
780,63.45,40.07,-0.94,62,9.82,6.8,16.7,58,6.94,13.8,-2.66,"a5",22.32,"D",17.39,19.03,33.85,"C",43.62
781,37.46,39.83,-0.98,61.6,31.4,7.98,16.67,56,7.87,48.82,2.8,"a5",20.59,"J",17.39,19,33.87,"B",43.41
782,141.34,39.63,-0.58,65.9,24.17,6.59,16.6,54,7.86,38.54,-4.15,"a1",19.81,"G",17.38,19,33.94,"B",43.4
783,157.85,39.26,-0.82,62.2,19.22,7.04,16.6,55,6.99,30.64,-2.6,"a3",17.34,"I",17.32,18.89,33.88,"B",43.05
784,47.24,39.13,-0.95,60.5,14.32,7.58,16.6,55,7.98,24.56,-2.02,"a3",19.02,"D",17.33,18.89,33.9,"B",42.96
785,248.76,39,-0.52,60.2,18.7,5.97,16.6,56,6.85,27.15,-1.36,"a5",16.31,"E",17.29,18.87,33.9,"B",42.83
786,14.51,38.84,1.59,64.2,30.02,9.48,16.5,63,10.34,47.17,6.42,"a2",35.81,"I",17.29,18.8,33.81,"C",42.6
787,404.04,38.76,-0.51,62.2,32.02,5.2,16.5,56,6.34,47.75,1.87,"a5",17.11,"I",17.29,18.79,33.79,"B",42.51
788,20.2,38.63,-0.51,61,5.88,8.89,16.5,59,8.12,6.54,1.13,"a4",16.9,"J",17.3,18.71,33.68,"B",42.29
789,126.58,38.59,-0.8,62.7,14.2,5.41,16.6,55,7.85,21.48,-0.74,"a5",18.02,"F",17.33,18.71,33.53,"B",42.22
790,105.49,38.56,-0.91,67.4,NA,NA,NA,58,7.47,24.37,-5.44,"a1",17.75,"J",NA,18.77,33.41,"B",42.18
791,67.25,38.5,-0.99,64.2,16.53,6.51,16.6,60,7.23,27.84,-3.92,"a2",25.02,"H",17.43,18.79,33.35,"C",42.06
792,29.47,38.47,-1,63.5,20.98,7.72,16.6,58,7.71,35.05,-0.74,"a3",19.44,"E",17.5,18.79,33.21,"B",41.89
793,344.83,38.4,-0.45,61.8,22.34,4.22,16.6,55,6.47,32.49,3.99,"a5",15.98,"E",17.5,18.79,33.2,"B",41.61
794,38.77,38.73,-1,62,22.05,7.66,16.7,56,8.27,36.47,1.2,"a5",28.91,"G",17.51,18.82,33.02,"C",41.59
795,201.01,38.9,-0.56,61.7,21.52,5.03,16.7,56,6.31,33.8,0.48,"a4",16.19,"G",17.67,18.88,32.65,"B",41.4
796,10.8,38.74,0,67.6,5.31,8.72,16.7,58,9.07,6.75,-2.46,"a1",19,"G",17.91,18.93,32.62,"B",40.91
797,19.82,38.5,-0.91,60.4,27.88,8.24,16.73,59,8.87,44.4,2.41,"a4",22.37,"F",18.01,19.08,32.45,"B",40.95
798,28.14,38.09,-0.9,62.2,30.31,7.54,16.79,58,8.95,47.48,-0.38,"a3",31.64,"G",18.1,19.29,32.3,"C",40.72
799,99.21,38.09,-0.79,63,13.03,6.33,16.89,54,6.5,20.05,-3.97,"a3",15.26,"D",18.1,19.29,32.27,"B",40.66
800,54.72,38.09,-1,63.5,14.37,8.05,16.89,59,8.01,24.46,-0.82,"a3",27.05,"G",18.12,19.3,32.17,"C",40.59
801,28.7,38.09,-0.96,61.1,17.95,8.01,16.82,56,8.28,30.68,1.71,"a5",28.52,"H",18.17,19.32,32.12,"C",40.51
802,312.01,38.09,-0.47,62.8,18.94,4.73,16.82,56,6.9,24.32,0.73,"a5",15.65,"G",18.29,19.35,32.16,"B",40.49
803,236.41,38.09,-0.54,61.3,19.77,4.73,16.79,55,6.45,29.93,1.92,"a5",15.94,"E",18.43,19.39,32.15,"B",40.41
804,187.97,38.29,-0.68,61.1,20.65,5.18,16.79,59,6.3,32.55,-0.03,"a4",22.37,"D",18.89,19.54,32.15,"C",40.33
805,140.06,38.4,-0.84,61.3,23.63,6.72,16.79,61,7.03,37.77,-1.17,"a4",25.13,"D",19.02,19.65,32.05,"C",40.21
806,96.15,38.55,-0.89,60.4,14.69,6.13,16.84,61,7.52,23.83,-3.33,"a3",17.83,"G",19.2,19.89,31.91,"B",39.98
807,79.08,38.5,-0.96,62.4,17.83,5.75,16.79,57,8.7,29.73,-0.21,"a5",29.58,"F",19.23,19.96,31.85,"C",39.89
808,37.41,38.66,-0.96,62.8,11.28,7.01,16.89,57,8.46,19.27,-3.49,"a3",27.88,"I",19.29,20.11,31.79,"C",39.72
809,264.9,38.7,-0.52,59.9,20.89,5.43,16.89,62,6.45,31.47,0.04,"a5",16.05,"E",19.29,20.12,31.79,"B",39.7
810,53.09,38.59,-1,65.6,16.47,7.34,16.89,66,8.62,28.01,-4.16,"a1",29.25,"D",19.2,20.1,31.68,"C",39.72
811,186.74,38.56,-0.56,59.1,31.63,5.77,16.89,57,6.63,48.44,0.98,"a5",17.96,"F",19.22,20.1,31.62,"B",39.7
812,14.71,38.5,-0.75,63.8,8.65,8.75,16.89,58,8.99,15.03,-0.09,"a2",20.08,"G",19.2,20.1,31.6,"B",39.7
813,383.88,38.4,-0.55,62.8,NA,NA,NA,59,6.56,28.45,-2.51,"a3",15.39,"H",NA,20,31.68,"B",39.59
814,43.76,38.33,-0.99,62.5,9.92,7.5,16.86,61,8.48,15.92,-2.25,"a4",18.96,"G",19.07,19.99,31.69,"B",39.66
815,45.6,38.26,-0.99,61.8,NA,NA,NA,60,8.11,10.46,-4.18,"a4",17.29,"G",NA,19.9,31.73,"B",39.72
816,38.97,38.2,-1,61.5,NA,NA,NA,54,7.76,23.23,-0.93,"a3",26.23,"D",NA,19.78,31.7,"C",39.77
817,16.85,38.09,-0.7,60.1,9.1,8.51,16.79,58,8.08,15.85,0.98,"a4",26.43,"E",18.84,19.76,31.67,"C",40.04
818,367.65,38.09,-0.52,61.2,21.2,6.02,16.79,58,6.79,28.82,-2.61,"a4",15.99,"G",18.79,19.79,31.69,"B",40.47
819,43.29,38.09,-1,63.3,20.36,8.12,16.7,56,8.86,34.03,-0.71,"a2",30.5,"D",18.65,20.09,31.83,"C",41.51
820,27.76,38.09,-0.89,61.1,12.98,8.49,16.7,61,8.43,22.77,1.66,"a4",28.24,"H",18.6,20.16,31.83,"C",42.02
821,326.8,38.06,-0.54,59.5,21.76,5.16,16.7,57,7.07,31.72,0.53,"a5",24.2,"D",18.55,20.23,31.95,"C",42.6
822,60.39,37.88,-0.99,58.1,15.86,7.59,16.68,60,7.2,26.87,-0.81,"a4",24.85,"D",18.49,20.29,32,"C",43.01
823,64.85,37.7,-0.99,63.4,23.83,7.91,16.6,62,8.5,38.71,-0.04,"a3",29.72,"E",18.4,20.29,32,"C",43.23
824,22.55,37.53,-0.96,60.1,NA,NA,NA,55,8.48,17.17,-2.14,"a4",19.28,"F",NA,20.29,31.71,"B",42.99
825,91.87,37.27,-0.92,61.1,17.04,6.18,16.6,56,7.73,28.2,-0.86,"a5",18.75,"J",18.26,20.27,31.32,"B",42.26
826,33.72,36.93,-0.96,62,18.38,8.43,16.57,57,9.11,31.25,1.19,"a3",21.94,"I",18.2,20.2,31.03,"B",41.83
827,69.88,36.33,-0.96,62.3,9.36,6.54,16.5,54,6.52,10.84,-4.38,"a4",20.43,"F",18,20.32,30.36,"C",41.06
828,35.52,36.13,-0.72,59.6,15.86,8.34,16.46,57,7.9,27.36,2.51,"a5",27.08,"H",18,20.39,30.23,"C",40.93
829,32.06,35.66,-1,59.9,18.78,7.01,16.39,59,7.31,31.86,-1.22,"a4",18.39,"G",17.89,20.46,30,"B",40.7
830,86.62,35.53,-0.89,58.1,13.34,6.99,16.39,62,6.48,21.4,-4.49,"a2",15.47,"F",17.86,20.5,29.86,"B",40.63
831,138.99,35.36,-0.65,61.6,21.27,5.76,16.39,56,6,34.26,0.04,"a5",9.75,"F",17.79,20.5,29.73,"A",40.43
832,197.04,35.23,-0.65,61.4,29.26,6.24,16.39,56,6.85,45.22,0.31,"a5",25.04,"D",17.7,20.5,29.67,"C",40.26
833,39.31,34.93,-0.99,59.5,11.72,7.62,16.29,62,8.44,20.06,-2.41,"a3",27.9,"G",17.7,20.5,29.5,"C",39.86
834,26.17,34.86,-1,62.5,11.93,7.63,16.29,58,8.32,20.95,-1.22,"a4",19.4,"D",17.6,20.5,29.39,"B",39.66
835,32.67,34.73,-0.95,61.1,21.05,7.53,16.29,58,8,35.12,-0.17,"a4",20.02,"I",17.6,20.5,29.32,"B",39.53
836,317.97,34.79,-0.59,62,20.53,5.4,16.23,59,7.25,29.09,-1.4,"a4",17.14,"F",17.57,20.43,29.29,"B",39.27
837,331.67,36.42,-0.6,60.8,24.15,5.98,16.32,56,6.89,36.26,-0.45,"a5",17.31,"I",17.5,20.43,29.23,"B",39.13
838,38.22,38,-0.95,62.3,9.54,7.66,16.39,58,7.6,15.41,-1.94,"a4",24.77,"I",17.5,20.43,30.29,"C",39.43
839,263.85,38.33,-0.54,62.5,17.64,5.19,16.39,56,6.42,23.08,-0.67,"a5",14.7,"D",17.5,20.39,30.66,"B",39.69
840,12.2,38.57,0.35,59.7,16.04,9.63,16.39,60,9.57,28.05,8.05,"a4",32.21,"H",17.5,20.39,30.93,"C",40.03
841,137.74,38.83,-0.71,58.7,21.94,5.07,16.39,60,6.72,35.3,-0.37,"a3",17.28,"E",17.5,20.39,31.36,"B",40.69
842,52.95,38.97,-1,61.3,29.69,7.26,16.39,57,7.94,46.57,1.05,"a5",28.54,"F",17.5,20.36,31.57,"C",41.33
843,86.81,39.36,-0.91,62.8,14.32,6.55,16.39,56,7.69,23.41,-3.48,"a3",25.84,"G",17.46,20.2,32.06,"C",42.93
844,240.67,39.53,-0.51,61.4,31.69,5.32,16.39,59,6.81,48.24,-0.22,"a3",11.45,"G",17.39,20.13,32.06,"A",43.06
845,269.18,39.66,-0.55,59.1,20.59,5.98,16.39,58,6.93,30.76,-1.94,"a4",23.83,"E",17.39,20.2,32.23,"C",43.46
846,147.71,39.86,-0.75,59.4,21.57,6.32,16.39,60,7.77,34.61,-1.46,"a4",19.3,"G",17.39,20.1,32.36,"B",44
847,266.67,40.13,-0.65,61.8,26.36,4.91,16.32,56,6.45,40.6,2.34,"a5",16.96,"H",17.39,20.1,32.5,"B",44.13
848,14.56,40.33,-0.75,62.7,17.43,8.02,16.39,58,8.35,30.1,0.73,"a4",20.37,"G",17.39,20,32.59,"B",44.29
849,54.61,40.79,-0.99,61.3,11.18,7.42,16.39,60,8.36,18.19,-2.15,"a4",27.33,"E",17.29,19.79,32.7,"C",44.6
850,50.97,41,-0.99,56,22.26,8.02,16.39,60,8.04,36.65,-1.84,"a1",20.18,"H",17.29,19.7,32.79,"B",45.63
851,101.32,41.03,-0.76,61.3,NA,NA,NA,57,7.51,24.55,-1.08,"a5",17.87,"G",NA,19.7,32.79,"B",45.7
852,38.6,41.26,-0.97,61.2,12.68,7.17,16.36,57,8.52,21.9,-1,"a5",28.37,"H",17.26,19.6,32.86,"C",45.53
853,19.75,41.33,-0.92,62.1,16.44,7.78,16.39,57,8.73,28.53,0.91,"a5",20.98,"G",17.26,19.6,32.86,"B",45.59
854,46.75,41.5,-0.94,60.8,18.86,6.95,16.39,57,8.12,31.79,-1.31,"a4",28.09,"E",17.2,19.5,32.83,"C",45.59
855,162.73,41.66,-0.78,60.8,18.82,5.89,16.36,57,7.38,29.84,-0.62,"a5",25.4,"E",17.13,19.46,32.9,"C",45.47
856,27.87,41.7,-1,63,NA,NA,NA,56,8.04,36.85,-1.48,"a3",20.23,"G",NA,19.39,32.9,"B",45.4
857,63.23,41.7,-0.93,63.9,16.51,7.68,16.39,54,7.81,27.89,-2.51,"a2",18.96,"E",17.1,19.39,32.97,"B",45.4
858,42.99,41.79,-1,60.5,17.78,8.51,16.29,60,8.39,30.22,2.4,"a4",28.78,"E",17.1,19.36,32.9,"C",45.29
859,79.84,41.79,-0.79,62,17.64,7.21,16.36,59,7.48,29.42,-1.3,"a4",18.4,"D",17.1,19.29,32.9,"B",45.29
860,74.1,41.9,-0.96,62,11.45,7.33,16.39,59,7.81,17.63,-2.52,"a4",25.47,"H",17.1,19.29,32.9,"C",45.24
861,212.31,41.9,-0.52,61.8,20.55,5.77,16.39,56,6.45,31.94,-0.37,"a5",16.25,"D",17.1,19.29,33,"B",45.2
862,41.36,42.03,-1,63.7,14.75,6.33,16.36,60,7.4,25.43,-4.05,"a2",25.37,"H",17.1,19.29,33,"C",45.2
863,42.72,42.23,-0.99,63.5,13.14,7.18,16.39,55,7.23,22.61,-2.92,"a3",24.56,"H",17,19.2,32.97,"C",45.09
864,50.42,42.29,-0.99,63.5,NA,NA,NA,58,7.71,16.86,-2.42,"a3",25.22,"F",NA,19.2,32.97,"C",45.09
865,86.51,42.33,-0.91,61.4,26.54,6.1,16.29,59,7,42.25,-1.66,"a3",25.43,"F",17,19.1,33,"C",45.09
866,196.08,42.4,-0.54,61.3,22.55,6.04,16.29,57,7.45,35.53,-0.29,"a5",33.54,"E",17,19.1,33,"D",45.09
867,23.33,42.36,-0.74,58.6,15.32,7.85,16.29,62,8.86,26.73,-0.07,"a4",29.93,"I",16.98,19.1,33.04,"C",45.09
868,85.95,42.5,-0.93,63,10.94,6.64,16.32,57,7.29,15.02,-5.71,"a2",16.1,"H",16.91,19.03,32.53,"B",44.99
869,176.99,42.3,-0.76,63.3,19.94,6.34,16.32,56,7.6,31.52,-3.83,"a2",26.2,"E",16.86,19,31.95,"C",44.54
870,330.58,41.77,-0.51,63.4,25.77,5.74,16.29,57,6.37,39.01,-2.86,"a2",16.55,"H",16.79,18.96,31.45,"B",44.2
871,310.56,41.23,-0.58,61.6,20.53,5.15,16.29,57,6.26,29.37,0.28,"a5",21.49,"D",16.79,18.94,31.2,"C",43.89
872,39.25,40.34,-1,63,10.66,6.37,16.25,55,6.65,17.9,-1.92,"a5",22.26,"G",16.77,18.87,30.97,"C",43.51
873,30.71,39.3,-0.96,62.7,11.21,7.78,16.2,55,7.98,19.42,-0.06,"a5",26.49,"H",16.7,18.82,30.65,"C",43.05
874,58.79,38.57,-0.93,61.9,12.67,6.49,16.1,54,7.98,21.16,-1.63,"a5",34.54,"G",16.69,18.79,30.39,"D",42.62
875,36.81,38.22,-0.99,61.1,22.99,7.55,16.1,60,8.66,37.78,0.05,"a4",30.18,"H",16.66,18.79,30.27,"C",42.5
876,73.18,37.89,-0.96,60.7,13.95,7.05,16.1,56,7.71,23.15,-3.15,"a3",25.93,"G",16.61,18.79,30.21,"C",42.44
877,14.29,37.72,0.14,62.7,16.81,8.92,16.07,58,9.44,29.18,4.2,"a4",31.91,"H",16.6,18.75,30.14,"C",42.38
878,344.83,37.46,-0.45,60.4,22.5,5.63,16,58,6.57,32.83,-1.41,"a4",16.22,"E",16.6,18.7,30.1,"B",42.27
879,32.85,37.26,-1,62.5,NA,NA,NA,62,7.33,41.91,-2.72,"a2",19.13,"F",NA,18.7,30.1,"B",42.14
880,22.7,37.07,-0.99,61.3,15.88,7.98,16,56,7.58,27.63,1.38,"a5",18.6,"E",16.6,18.7,30.07,"B",42.04
881,80.35,36.86,-0.77,60.9,11.33,6.96,16,56,7.13,16.82,-2.17,"a5",16.13,"F",16.53,18.7,30,"B",42.09
882,11.31,36.73,1.31,63.2,10.05,9.47,16,58,9.56,18.04,5.07,"a3",31.18,"G",16.5,18.7,30.07,"C",42.22
883,320,36.26,-0.52,63.7,21.4,5.75,15.89,55,6.38,31.11,-3.76,"a2",15.69,"H",16.41,18.68,30.02,"B",42.81
884,40.27,35.9,-0.93,53.2,10.69,7.75,15.8,61,8.19,17.91,-4.38,"a1",26.87,"G",16.39,18.82,29.96,"C",42.16
885,46.99,35.83,-1,65.3,10.21,7.04,15.8,57,7.73,16.41,-5.91,"a1",25.24,"H",16.39,18.96,30.76,"C",42.03
886,462.96,36.03,-0.42,62.3,NA,NA,NA,57,6.82,41.16,0.41,"a5",31.06,"I",NA,19.1,33.53,"D",41.13
887,25.28,40.2,-0.7,60.7,18.99,8.6,15.8,59,8.64,32.25,2.98,"a4",21.1,"J",16.51,19,32.31,"B",41.43
888,187.09,39.9,-0.66,61.6,20.67,5.13,15.89,55,7.62,32.6,1.11,"a5",18.72,"F",16.5,19.01,31.94,"B",41.22
889,108.05,39.5,-0.91,64.1,12.83,7.28,15.89,55,7.73,18.97,-4.61,"a2",25.23,"F",16.5,19.09,31.71,"C",41.08
890,45.84,38.66,-1,62.6,12.38,6.9,15.89,58,8.02,21.08,-1.41,"a5",26.74,"G",16.5,19.21,31.43,"C",40.83
891,42.19,38.22,-0.99,61.7,9.21,7.78,15.89,59,7.44,14.21,-1.86,"a4",24.07,"H",16.5,19.29,31.27,"C",40.82
892,31.17,37.89,-1,62.2,NA,NA,NA,60,8.74,37.91,-1.03,"a4",21.7,"F",NA,19.35,31.18,"B",40.73
893,320,36.9,-0.52,62.3,21.55,5.58,15.8,57,6.87,31.44,-0.43,"a5",16.71,"F",16.39,19.55,30.77,"B",40.7
894,30.64,36.66,-0.99,61.1,8.59,7.09,15.8,59,7.95,13.65,-3.14,"a4",17.67,"H",16.39,19.55,30.73,"B",40.67
895,24.89,36.23,-0.68,62,8.24,8.48,15.8,55.6,8.55,13.29,1.43,"a5",27.41,"J",16.39,19.63,30.7,"C",40.52
896,288.6,36.09,-0.62,61.2,23.19,5.24,15.8,57,5.75,35.26,0.86,"a5",15.02,"F",16.38,19.6,30.7,"B",40.51
897,53.36,36.03,-0.99,62.5,20.05,7.47,15.8,60,7.34,33.47,-1.46,"a3",25.87,"E",16.37,19.6,30.7,"C",40.53
898,66.09,35.9,-0.92,62.3,NA,NA,NA,56,7.59,17.21,-1.92,"a5",17.21,"E",NA,19.7,30.7,"B",40.58
899,335.57,35.79,-0.48,63.6,22.61,5.22,15.69,56,6.69,33.28,-1.44,"a3",16.55,"E",16.29,19.73,30.7,"B",40.51
900,189.93,35.79,-0.64,62.5,27.22,4.62,15.69,58,6.18,42.47,2.6,"a4",16.67,"E",16.29,19.85,30.8,"B",40.47
901,169.49,35.79,-0.76,63.8,27.32,5.28,15.69,56,7.4,42.75,-1.4,"a2",26.56,"D",16.29,20.02,30.89,"C",41.25
902,75.93,35.66,-0.99,61.8,34.07,7.83,15.6,57,7.75,52.03,2.51,"a5",35.99,"F",16.27,20.09,30.87,"D",41.79
903,205.13,35.59,-0.64,61.9,16.56,5.6,15.6,59,6.26,23.5,-2.2,"a4",14.76,"E",16.23,20.1,30.83,"B",42.08
904,259.07,35.59,-0.64,61.1,NA,NA,NA,58,7.33,27.22,-2.51,"a4",24.57,"D",NA,20.13,30.88,"C",42.34
905,22.99,35.59,-0.96,61.1,10.01,7.92,15.6,58,7.5,17.4,0.11,"a5",17.35,"G",16.2,20.13,30.95,"B",42.37
906,43.5,35.59,-0.99,62.2,NA,NA,NA,59,8.39,38,-0.79,"a3",29.37,"D",NA,20.19,31,"C",42.2
907,27.89,35.59,-0.98,61.5,8.07,7.84,15.6,57,8.12,12.53,-0.84,"a5",17.86,"G",16.2,20.2,31.03,"B",42.02
908,56.59,35.63,-0.99,60.3,8.78,6.32,15.6,63,7.78,10.88,-5.19,"a3",24.36,"D",16.2,20.1,31.12,"C",41.43
909,159.11,35.7,-0.62,59.2,18.29,5.88,15.5,58,6.22,28.96,-1.7,"a4",28.05,"F",16.12,20.1,31.2,"D",41.09
910,179.37,35.7,-0.65,62.3,21.57,5.78,15.5,56,7.31,34.19,-0.08,"a5",18.28,"F",16.1,20.12,31.23,"B",41.11
911,40.46,35.7,-1,61.3,NA,NA,NA,59,7.77,11.21,-0.85,"a4",24.57,"E",NA,20.13,31.27,"C",41.09
912,53.58,35.7,-1,61.2,18.64,7.2,15.5,59,8.19,31.37,-1.08,"a4",28.25,"J",16.1,20.13,31.29,"C",41.02
913,386.1,35.7,-0.47,60.5,28.55,4.85,15.5,57,6.49,42.8,0.53,"a3",17.04,"F",16.1,20.18,31.3,"B",40.98
914,12.32,35.7,-1,61.6,17.85,7.41,15.5,56,8.3,30.75,-0.7,"a4",12.02,"D",16.1,20.2,31.36,"A",40.87
915,79.52,35.7,-0.92,62.8,NA,NA,NA,58,7.64,31.19,-1.6,"a4",18.89,"G",NA,20.2,31.44,"B",40.76
916,33.08,35.7,-0.74,63.8,11.7,8.85,15.39,57,7.65,20.27,0.92,"a2",25.59,"I",16.1,20.17,31.67,"C",40.5
917,17.42,35.7,-0.74,60.4,NA,NA,NA,58,8.25,20.76,1.33,"a4",19.27,"G",NA,20.1,31.69,"B",40.52
918,16.34,35.79,-0.93,62.3,7.04,7.4,15.39,57,8.82,11.05,-1.94,"a5",19.14,"F",16.1,20.18,31.7,"B",40.59
919,39.02,35.79,-1,62.6,21.31,7.14,15.39,55,7.47,35.42,0.19,"a5",26.44,"H",16.1,20.2,31.78,"C",40.62
920,54.36,36.15,-0.99,62.3,15.23,6.9,15.42,57,7.53,25.95,-0.91,"a5",25.77,"F",16.1,20.23,31.79,"C",40.64
921,222.97,38.67,-0.55,58.7,20.1,6.19,15.53,55,6.36,30.89,-2.96,"a3",9.56,"F",16.1,20.27,31.79,"A",41.05
922,37.93,39.27,-0.99,61.8,16.89,7.12,15.66,55.4,8.39,28.93,-0.36,"a5",20.29,"I",16.1,20.25,31.79,"B",41.12
923,138.99,40,-0.79,62.6,19.8,6.62,15.73,58,6.47,31.93,-1.7,"a4",16.47,"H",16.1,20.2,31.79,"B",41.02
924,13.71,40.83,-0.75,59.5,NA,NA,NA,58,8.46,19.08,1.33,"a3",19.52,"E",NA,20.2,31.81,"B",40.8
925,25.84,41.33,-1,62.2,15.88,7.19,15.93,60,7.99,27.57,-1.35,"a4",19.4,"G",16.1,20.09,31.89,"B",41.2
926,199.6,41.4,-0.55,61.9,15.16,5.3,16,57,6.92,18.78,-1.4,"a5",15.25,"D",16.1,20.01,31.89,"B",41.23
927,244.5,41.5,-0.6,63.3,17.32,5.36,16,56,6.69,23.39,-3.93,"a2",15.4,"E",16.1,19.95,32.04,"B",41.4
928,96.71,41.5,-0.82,61.4,17.07,6.49,16.07,57,7.39,28.16,-0.98,"a5",18.05,"E",16.1,19.91,32.36,"B",41.86
929,213.68,41.07,-0.6,61.4,35.45,6,16,55,6.81,53.25,0.95,"a5",32.19,"G",16.12,19.9,32.7,"D",42.77
930,79.02,40.86,-0.92,62.8,20.5,6.74,16,56,7.2,33.83,-1.36,"a4",18.23,"H",16.17,19.89,32.85,"B",43.21
931,19.52,40.47,-0.88,62.2,9.62,7.65,15.96,57,8.75,16.79,-0.64,"a5",19.79,"G",16.18,19.79,33.19,"B",44.03
932,122.17,40.4,-0.79,62.2,14.14,6.47,15.89,58,7.61,21.56,-2.89,"a4",25.18,"E",16.2,19.79,33.26,"C",44.24
933,293.69,40.5,-0.6,60.4,18.83,4.6,15.89,59,6.7,25.27,0.47,"a4",22.21,"D",16.2,19.76,33.39,"C",44.94
934,11,40.5,-0.42,62.8,26.95,8.15,15.89,55,8.89,43.24,3.05,"a5",22.35,"G",16.2,19.7,33.48,"B",45.16
935,219.3,40.76,-0.64,62.9,NA,NA,NA,55,7.58,32.11,-2.81,"a3",18.51,"E",NA,19.7,33.55,"B",45.7
936,25.16,40.9,-1,62.7,11.74,7.44,15.89,57,8.16,20.64,-2.64,"a3",19.04,"G",16.2,19.7,33.59,"B",45.99
937,26.24,40.97,-1,61.6,27.35,7.24,15.89,61,7.7,43.68,-1.12,"a3",19.98,"G",16.2,19.7,33.59,"B",46.29
938,330.58,41.09,-0.51,62.8,24.55,5.41,15.89,55,7.24,36.98,-1.46,"a3",18.09,"F",16.2,19.65,33.59,"B",46.34
939,47.16,41.29,-1,60.3,18.27,7.22,15.89,59,8.08,30.9,-2.07,"a3",27.9,"F",16.2,19.6,33.7,"C",46.57
940,108.11,41.36,-0.75,62.3,25.61,5.14,15.89,57,6.16,40.83,1.91,"a5",16.63,"F",16.2,19.6,33.7,"B",46.69
